E,N,H,Rho1,Rho2,Rho3,Rho4,Rho6,Gamma
14.05845167,52.40584002,61.01699829,298.0061047,333.8093441,564.7763622,229.8957066,1094.529897,1.159458845
14.05841667,52.40581999,61.00600052,285.67063,283.7124405,486.6389455,168.139269,995.1558192,1.163165036
14.05838167,52.40580168,61.05500031,256.9671636,228.3024541,423.4913202,155.753087,951.0458682,1.161162198
14.058345,52.40578334,61.11899948,221.7017571,182.9524821,383.1232681,158.6804804,935.7713719,1.156029502
14.05831,52.40576334,61.1949997,191.3474509,151.4167863,353.9808531,156.1371341,966.4741676,1.161068169
14.058275,52.405745,61.28699875,167.8779162,119.8271883,342.5680635,154.8422107,1002.883779,1.175494393
14.05823833,52.40572666,61.38399887,145.6767804,99.60268392,345.1990203,144.4280072,1027.258569,1.189786858
14.05820333,52.40570666,61.45899963,133.3845983,87.12467124,353.8632175,130.6092377,999.000581,1.208634129
14.05816667,52.40568667,61.52899933,129.6746002,80.21336592,359.0607701,114.3045861,941.0666961,1.227328632
14.05813167,52.40566832,61.60900116,131.0851533,76.69130202,364.4360968,112.6552259,870.4161669,1.231984892
14.058095,52.40565001,61.65100098,136.4338943,82.42651435,356.5361429,114.2171622,784.6587576,1.230786908
14.05806,52.40563167,61.68099976,143.4558098,92.14764432,340.9983627,127.4468873,688.8829089,1.226779992
14.058025,52.40561167,61.70000076,150.303867,101.6492136,313.2115844,131.3725006,622.0367792,1.212287481
14.05799,52.40559333,61.68500137,154.8867921,103.0418259,274.2342363,133.9812876,588.5240805,1.20355943
14.057955,52.40557499,61.69100189,150.8511459,99.3912268,237.490192,135.648415,535.4289335,1.20548181
14.05792,52.40555668,61.67300034,140.4090254,92.2756059,207.9940419,129.671449,484.4614436,1.208248696
14.057885,52.40553665,61.65499878,130.541996,81.65850232,183.7203449,115.6986385,455.9103732,1.21827466
14.05785,52.40551834,61.60699844,119.6877331,71.38190926,165.9055094,107.0045784,434.0028423,1.23668425
14.057815,52.4055,61.57500076,107.3906768,65.68607823,157.3339524,94.22981391,398.4648324,1.247604363
14.05778,52.40548,61.54700089,98.59243695,62.03759623,149.0600047,78.14053617,379.9573074,1.261888475
14.057745,52.40546166,61.51300049,92.79791457,59.11342382,141.7559458,66.38279434,380.047767,1.277546851
14.05771,52.40544332,61.46699905,86.45401297,56.49655869,136.9595248,55.67459918,383.9179773,1.278491703
14.057675,52.40542332,61.39899826,80.99278341,55.13285717,139.893912,46.40809257,404.483414,1.279416427
14.05764,52.40540501,61.32500076,79.59808063,57.3833305,153.5280501,45.73863817,454.964015,1.285203345
14.05760333,52.40538499,61.23699951,82.47969676,64.19141938,177.2325036,51.01800054,555.271829,1.288184606
14.05756667,52.40536499,61.17599869,90.21938738,79.17195775,216.6479996,65.65355966,675.5297278,1.284238486
14.05752833,52.405345,61.06900024,105.9963027,111.2081513,271.0230899,87.79482311,762.7029121,1.277676739
14.05749167,52.405325,60.96900177,129.686184,149.3624326,328.5660846,110.8850839,799.7191754,1.261797927
14.05745333,52.405305,60.85300064,155.2443794,184.5702533,376.5620673,126.8309002,793.8855632,1.243004346
14.05741667,52.40528501,60.78300095,179.9363922,218.612804,394.3257727,129.1215899,713.8340406,1.217904526
14.05737833,52.40526501,60.6949997,200.2829208,231.2879344,384.5732607,114.4363697,583.4242441,1.195937699
14.05734167,52.40524499,60.62799835,205.5861417,215.6522696,350.956948,93.67271199,475.1076542,1.197046078
14.05730667,52.40522668,60.56900024,196.4345236,186.9593091,301.625553,72.79064881,403.9993452,1.210533145
14.05727,52.40520668,60.4640007,178.4451246,154.1180538,244.6314361,52.67834281,347.5117488,1.217571635
14.05723167,52.40518665,60.38100052,155.4602812,114.863229,214.4109298,40.29986044,313.4947862,1.225313383
14.05719334,52.40516666,60.29899979,130.1451626,88.91081008,201.1988492,37.77641925,306.2438777,1.242495864
14.05715667,52.40514666,60.20899963,113.9176409,76.25930934,193.1449769,38.69435929,315.209566,1.249306432
14.05711833,52.40512667,60.11000061,105.5324462,69.24336356,193.7039513,37.65148076,332.2139906,1.25139598
14.05708,52.40510667,60.01800156,103.3757997,69.025506,213.7957321,50.8217707,373.7568163,1.261085626
14.05704333,52.40508668,59.91799927,106.0787819,76.62117828,237.0392035,81.40681385,453.9470735,1.272151993
14.057005,52.40506668,59.82500076,114.8196593,91.81529709,267.4875197,130.4797595,550.1415591,1.278864673
14.05696834,52.40504665,59.78699875,126.0885528,114.0027588,321.2185862,184.9802291,635.9234922,1.282057462
14.05693333,52.40502834,59.72000122,139.3580125,144.5897613,383.3819191,225.3288461,698.8320859,1.27845438
14.05689833,52.40500835,59.6590004,154.3873922,174.9655031,428.3704546,250.4967805,729.1991565,1.264819524
14.05686167,52.40499001,59.61299896,168.805397,202.1920691,455.1225461,250.7084949,700.854377,1.245280545
14.056825,52.40497166,59.59199905,178.9948539,217.1282926,460.0015307,220.247102,632.2569333,1.224688958
14.05679,52.40495167,59.56700134,184.1284857,214.8995561,425.0378984,173.148861,556.6738787,1.218684186
14.05675333,52.40493333,59.57500076,181.7271159,197.1074409,371.2881475,137.6176299,499.785232,1.216263071
14.05671667,52.40491502,59.5890007,171.3886413,170.4690302,317.9398565,101.2906034,469.7304044,1.219592727
14.05668167,52.40489499,59.57899857,155.6376152,138.7199553,274.7900184,75.80649554,467.7309384,1.23689202
14.05664667,52.40487668,59.63600159,137.289743,110.5897737,249.0412296,65.04095605,505.6849091,1.2625328
14.05661167,52.40485834,59.68299866,119.2242403,86.64422986,240.9397287,70.5133894,569.2415056,1.277596213
14.05657667,52.40483999,59.73500061,105.9181689,69.95614276,246.9682981,80.77699195,638.4593733,1.284891501
14.05654167,52.40482,59.79299927,98.24808879,61.07108097,264.4699467,107.9543389,698.1708622,1.292963683
14.05650667,52.40480166,59.85800171,96.36804985,58.59892393,284.1913363,133.4604325,782.7662456,1.291473809
14.05647167,52.40478334,59.91899872,101.9365523,59.50794708,301.1663544,144.2194086,813.7759863,1.264552413
14.05643667,52.40476335,59.97200012,112.2107028,80.46331572,336.9740771,138.7727483,800.8900696,1.235670833
14.0564,52.40474501,60.01200104,126.174967,105.7256903,349.6226703,127.520713,741.6305595,1.219192256
14.056365,52.40472666,60.04899979,139.6718621,124.882188,348.3607517,102.3510492,665.674614,1.200879055
14.05633,52.40470667,60.07899857,149.5748817,137.9059461,334.5382988,75.40825534,546.1790979,1.189801623
14.056295,52.40468667,60.09999847,150.9264588,145.0511772,307.8103684,60.52473022,473.0989178,1.191119206
14.05626,52.40466833,60.12400055,145.7260686,133.1517599,258.3925485,54.93734719,433.4264858,1.191960267
14.056225,52.40464834,60.13499832,133.3287133,115.9719935,232.4558296,57.93989212,446.4650783,1.197079525
14.05619,52.40462999,60.12799835,121.4582999,104.4145264,215.9988335,67.17767764,468.5856752,1.199906293
14.056155,52.40461165,60.13000107,112.5221971,97.05341118,211.3614511,77.86777642,530.592213,1.198637561
14.05612,52.40459166,60.13000107,108.7356519,93.40746283,217.6193532,93.73723948,556.2937232,1.205790866
14.056085,52.40457335,60.12200165,108.5553481,95.96863952,233.7561298,106.1875824,545.6956285,1.21831441
14.05605,52.40455332,60.11199951,114.2126284,99.89128701,234.6608234,104.3535918,497.2525732,1.21946448
14.056015,52.40453501,60.12200165,118.1524417,101.0189907,226.2145784,95.98837395,445.869986,1.221236129
14.05598,52.40451667,60.13700104,119.0719216,100.3589714,208.5066805,85.59162825,356.9196952,1.221186461
14.055945,52.40449832,60.15100098,117.8643331,98.1215229,186.4974289,66.02542555,292.8495948,1.222416403
14.05591,52.40448001,60.15599823,114.3371045,91.64614039,156.9867546,48.20997,264.5890846,1.221998179
14.055875,52.40446167,60.1629982,105.3984647,83.68561816,138.307683,41.31363773,268.7458603,1.231699039
14.05584,52.40444168,60.16600037,96.63219158,77.53371667,128.6806013,38.35529899,305.9281102,1.25097092
14.055805,52.40442333,60.17900085,89.78494777,73.30154752,132.2592249,38.53092656,373.1640135,1.263346128
14.05577,52.40440499,60.18199921,83.92969853,71.75152079,137.1640251,44.70530838,456.833802,1.269004151
14.05573667,52.40438833,60.18700028,80.15475571,73.23698411,147.1010269,57.80143976,540.3127223,1.278507145
14.05570167,52.40436834,60.13899994,80.30854895,76.23790424,159.8339663,67.81591475,622.1115091,1.286930128
14.05566667,52.40435,60.11100006,83.35753458,81.52032767,172.2836096,78.51443415,645.0634379,1.281972101
14.05563167,52.40433165,60.07300186,90.0016696,88.74688325,177.8930854,87.44883372,662.0736784,1.284220354
14.055595,52.40431166,60.03099823,100.5201758,96.96904072,185.9252693,95.87868272,689.9546232,1.289225727
14.05555833,52.40429335,59.97200012,116.52907,104.5608162,195.991957,98.28899596,695.2724797,1.277305325
14.05552167,52.40427332,59.92100143,134.3953159,115.9920195,196.2118627,108.9358114,675.9898095,1.259547006
14.05548333,52.40425332,59.84600067,151.0459825,124.8165951,191.0282051,109.6789067,721.3330905,1.250487614
14.05544667,52.40423333,59.7859993,163.205706,129.6204201,184.7288521,119.3855427,740.7093481,1.242743303
14.05537167,52.40419499,59.73300171,170.5675089,130.8064117,180.7789219,125.1248203,697.1637739,1.234140213
14.055335,52.404175,59.70700073,168.3461487,130.1068523,167.6792645,119.8637094,670.8255154,1.241537074
14.0553,52.404155,59.68899918,159.5056923,122.3165394,161.1148099,105.1446242,655.6889222,1.247382935
14.05526333,52.40413501,59.6949997,146.3161127,112.4347385,160.0819547,100.9052594,594.7148429,1.252987861
14.05522833,52.40411666,59.69599915,131.276961,104.1450893,160.7849296,87.14202323,556.7216389,1.260468142
14.05519333,52.40409832,59.72000122,115.4908959,97.0134371,160.5126738,71.80263581,561.5780289,1.273703377
14.05515833,52.40408001,59.75,102.3661106,92.41578672,170.6791102,73.02720029,558.9100502,1.27913709
14.055125,52.40406167,59.75699997,92.73558092,89.85477457,176.5249966,76.78782899,533.693787,1.290654036
14.05509167,52.40404333,59.79499817,86.69694608,89.58998938,178.0074658,76.23835611,512.3681992,1.302640521
14.05505833,52.40402501,59.83200073,83.21635861,87.81771696,176.463211,71.18196652,477.3842487,1.306603807
14.055025,52.40400667,59.86999893,81.37601888,85.62979494,165.5392383,71.21579896,424.809414,1.304549086
14.05499167,52.40398833,59.88600159,80.86018726,79.7884143,148.0433104,69.23282615,379.2420138,1.311682004
14.05496,52.40397167,59.91199875,79.50096741,74.34981528,137.6457087,73.60515854,370.7652062,1.319205554
14.05492667,52.40395333,59.93099976,77.30292703,67.63168644,136.3344005,83.20209882,376.5337851,1.320332509
14.05489334,52.40393499,59.92100143,75.63943619,62.70477191,141.2107295,92.82090428,393.0917199,1.325014827
14.05485834,52.40391668,59.91400147,75.31428419,59.00721233,158.8218309,99.01654521,421.4937168,1.326093579
14.054825,52.40389668,59.90800095,74.84277532,59.59910513,183.7473142,93.1642349,442.3580222,1.31761746
14.05479,52.40387834,59.86399841,76.92021507,60.96071604,200.966887,76.10187799,444.8959421,1.302555093
14.05475667,52.40386,59.80899811,80.34076467,64.50149869,204.5101345,54.25409185,451.2724759,1.295818711
14.05472333,52.40384165,59.7480011,83.09521356,67.90042547,202.8109044,38.96364816,446.3482207,1.282395327
14.05469,52.40382334,59.67900085,84.23843793,70.00368467,191.9012674,24.74417753,441.9900061,1.26899411
14.05465667,52.403805,59.60400009,85.15950283,68.59840985,171.2367623,19.79087661,442.4341929,1.275214525
14.05462167,52.40378666,59.52500153,82.84751696,65.85658694,154.9750471,23.14196475,460.3388827,1.284924202
14.05458833,52.40376835,59.39699936,78.99371355,62.04849046,146.4664069,27.17518579,480.4207345,1.28341985
14.054555,52.40375001,59.30699921,75.46830481,57.63064685,141.4195158,32.21171138,506.942856,1.28944794
14.05452167,52.40373166,59.20199966,72.05468858,54.58636608,144.0820915,37.27981474,534.4429301,1.302305313
14.05448667,52.40371332,59.09899902,68.6485284,54.76433308,151.3402365,44.49958315,573.3628686,1.303076523
14.05445333,52.40369501,58.97200012,66.72427339,56.9691846,160.2572147,49.02131193,612.5949183,1.309384353
14.05442,52.40367832,58.85200119,65.47722047,59.83494746,174.1478938,58.05500106,615.7028181,1.331621361
14.05438667,52.40366001,58.73300171,64.10539024,64.56867934,194.4931038,65.90978478,635.7577064,1.346909259
14.05435167,52.40364167,58.60900116,63.86126353,70.00200976,206.4282343,75.80875789,661.0946589,1.36252363
14.05431833,52.40362333,58.46500015,64.19871095,72.64932973,224.0639475,84.9421977,675.665869,1.38124632
14.05428333,52.40360333,58.30599976,64.2188249,75.39526813,244.5034724,93.24183553,664.7206571,1.395740333
14.05424833,52.40358499,58.1590004,64.96488667,79.50593286,259.8319633,99.19544687,701.3332777,1.402621902
14.05421333,52.40356499,58.01100159,66.3260506,82.49326295,265.4369776,102.2257088,721.5488569,1.413790712
14.05417667,52.40354665,57.85900116,66.67570709,84.34996242,283.2296076,103.7825258,714.8216534,1.422432677
14.05414167,52.40352666,57.71900177,67.02386617,89.45806565,292.5920455,99.12219852,702.7712114,1.418799401
14.05410667,52.40350835,57.54800034,68.89867381,91.00257091,290.244661,94.41958661,697.7052432,1.409031672
14.05407167,52.40348832,57.37400055,70.52754667,88.84831983,282.4339162,87.45720611,658.3621565,1.399546626
14.05403833,52.40347166,57.1949997,71.39919599,86.75756488,273.4711005,86.29857303,619.2364996,1.395479919
14.05400833,52.403455,57.04199982,72.97435425,83.32787802,247.5916699,82.73344961,588.4920642,1.38999656
14.05397667,52.40343666,56.86100006,74.05454118,75.00833921,222.1173604,80.93204515,548.8963785,1.377666188
14.053945,52.40342,56.67300034,73.68480729,69.70064381,203.4025453,80.68823268,512.4964466,1.362813288
14.05391,52.40340166,56.4659996,73.31247451,67.25723173,189.6870618,78.94713604,496.6314442,1.346425918
14.05387667,52.40338332,56.26499939,73.82186462,64.95625342,182.0982137,71.14046086,480.1588019,1.328726774
14.05384,52.40336501,56.05099869,75.36070529,67.46407366,190.8684215,67.26127818,498.4773365,1.317539233
14.053805,52.40334667,55.83800125,80.59019198,80.78172709,206.4291465,68.00648202,555.7046311,1.310427139
14.05376833,52.40333001,55.60900116,90.7304501,99.64995667,233.4742757,68.63151924,646.67749,1.306918728
14.05373333,52.40331167,55.37400055,106.8051257,125.1614723,270.4319062,77.19877095,781.8143263,1.305195553
14.05369667,52.40329332,55.1230011,132.6638429,157.263096,320.0798882,100.9042928,991.572861,1.293707435
14.05366167,52.40327501,54.85699844,166.4047504,194.3978753,390.2476535,143.0390005,1186.190601,1.269323091
14.05362667,52.40325499,54.61399841,205.6986163,236.7698706,486.8544575,215.8215491,1406.617358,1.247967374
14.05359167,52.40323668,54.35599899,251.0186348,286.9452095,585.179531,312.6816886,1639.357534,1.222233565
14.053555,52.40321833,54.12099838,299.168602,338.1207328,705.5270981,427.6397985,1768.993813,1.186539597
14.05352,52.40319999,53.8769989,341.086766,392.341249,819.3016026,536.3031296,1798.831495,1.154977924
14.05348334,52.40318168,53.64300156,381.675491,440.9937021,889.9536452,623.1734059,1832.417832,1.120195671
14.05344833,52.40316334,53.4280014,415.8107887,478.7022192,928.335849,674.9245431,1817.243949,1.080638315
14.05341333,52.40314334,53.22600174,442.060013,505.8423618,961.8936723,704.2802753,1775.043046,1.045918312
14.05337667,52.403125,53.04100037,463.9440438,526.062496,961.1618171,703.2747526,1844.50802,1.019032276
14.05334167,52.40310666,52.86199951,486.0589848,533.5837309,960.9932055,700.6713282,1905.66958,0.993633461
14.05330667,52.40308835,52.70199966,499.0266972,536.5817908,989.64604,696.2580784,1907.846606,0.979017288
14.05327,52.40307001,52.53900147,509.7116585,531.71924,999.1824,660.0348526,1867.329189,0.973154277
14.05323333,52.40305166,52.37099838,511.8215988,509.2477375,980.1561232,587.3594697,1752.894672,0.972627193
14.05319667,52.40303167,52.23300171,494.3742187,476.7028022,941.1687498,515.3829407,1528.954838,0.972278439
14.05316,52.40301167,52.06900024,462.2151279,436.8651072,867.1073815,423.0742056,1334.722328,0.966901944
14.05312167,52.40299168,51.90499878,420.4519851,389.7484255,761.1548334,328.1447057,1181.299446,0.960400334
14.053085,52.40297168,51.75,367.5984032,342.4674336,672.6631625,273.4794876,1046.337484,0.968440959
14.05304833,52.40295165,51.59500122,314.0562995,308.0666889,601.0426401,257.7168204,956.1746696,0.984766605
14.05301167,52.40293166,51.46799851,272.3297507,279.4118569,544.9354655,241.1174847,898.9589643,1.004802454
14.052975,52.40291335,51.38299942,237.4821903,258.8182896,504.2595175,235.1088996,822.6727141,1.042342223
14.05293833,52.40289332,51.33300018,211.2633441,240.1410718,472.1670137,230.0699184,728.6081114,1.088578783
14.05290167,52.40287501,51.30799866,191.7688679,221.6405307,429.8793944,214.0020817,645.6088962,1.12547766
14.05286667,52.40285667,51.36700058,174.7578251,199.8787234,382.2397347,193.5879531,575.3600998,1.144285859
